138,F170210_085922_156_G_050
139,F170208_092150_168_G_050
140,F170209_133539_103_G_050
141,F170301_111446_187_G_050_T_25.2_H_54.5
142,F170209_175331_002_G_050
143,F170212_160952_143_G_050
144,F170210_122145_137_G_050
145,F170207_023410_147_G_050
146,F170207_180336_142_G_050
147,F170209_140649_173_G_050
148,F170209_101746_104_G_050
149,F170209_142013_035_G_050
150,F170209_151736_232_G_050
151,F170212_102507_048_G_050
152,F170213_025505_102_G_050
153,F170212_101849_001_G_050
154,F170208_131847_194_G_050
155,F170211_105252_177_G_050
156,F170211_174029_174_G_050
157,F170212_025317_036_G_050
158,F170206_211241_161_G_050
159,F170207_093806_000_G_050
160,F170301_125558_128_G_050_T_25.2_H_51.6
161,F170206_213337_036_G_050
162,F170208_215705_224_G_050
163,F170210_153345_240_G_050
164,F170228_070121_103_G_050_T_25.2_H_53.1
165,F170211_030313_232_G_050
166,F170208_160225_227_G_050
167,F170209_130059_047_G_050
168,F170211_030015_148_G_050
169,F170212_190547_194_G_050
170,F170208_130042_024_G_050
171,F170212_123724_127_G_050
172,F170207_174359_025_G_050
173,F170213_012932_012_G_050
174,F170209_155511_124_G_050
175,F170212_185022_063_G_050
176,F170228_074608_038_G_050_T_25.2_H_49.7
177,F170210_130302_028_G_050
178,F170210_191445_146_G_050
179,F170210_030657_208_G_050
180,F170212_151322_149_G_050
181,F170211_204507_049_G_050
182,F170212_113047_057_G_050
183,F170210_133959_084_G_050
184,F170209_085535_192_G_050
185,F170212_030041_165_G_050
186,F170209_134336_002_G_050
187,F170210_184956_027_G_050
188,F170210_140243_175_G_050
189,F170211_203124_105_G_050
190,F170210_205031_099_G_050
191,F170206_182029_107_G_050
192,F170211_030041_158_G_050
193,F170210_144230_125_G_050
194,F170209_205144_013_G_050
195,F170207_193639_043_G_050
196,F170208_195158_195_G_050
197,F170211_223006_164_G_050
198,F170211_081015_205_G_050
199,F170210_134720_200_G_050
200,F170212_092426_252_G_050
201,F170207_093939_015_G_050
202,F170228_015751_247_G_050_T_25.9_H_50.6
203,F170209_160423_048_G_050
204,F170211_162633_024_G_050
205,F170209_142558_180_G_050
206,F170208_102507_204_G_050
207,F170207_145057_156_G_050
208,F170207_114406_116_G_050
209,F170301_102613_208_G_050_T_25.2_H_54.1
210,F170211_215907_029_G_050
211,F170208_042555_230_G_050
212,F170210_031317_132_G_050
213,F170211_150456_088_G_050
214,F170207_160100_147_G_050
215,F170211_214746_145_G_050
216,F170209_085802_241_G_050
217,F170209_085407_173_G_050
218,F170209_133811_161_G_050
219,F161213_105828_211_G_050
220,F170210_072340_122_G_050
221,F170211_025520_010_G_050
222,F170207_091238_233_G_050
223,F170210_133238_240_G_050
224,F170212_193647_219_G_050
225,F161212_204532_145_G_050
226,F170206_214701_126_G_050
227,F170211_170658_063_G_050
228,F170207_172646_064_G_050
229,F170210_123033_015_G_050
230,F170212_120527_123_G_050
231,F170210_130826_095_G_050
232,F170208_190524_211_G_050
233,F170211_182629_162_G_050
234,F170213_091001_163_G_050
235,F170209_160736_134_G_050
236,F170210_140945_034_G_050
237,F170209_160631_105_G_050
238,F170207_175628_013_G_050
239,F170103_010428_179_G_050
240,F170207_154217_179_G_050
241,F170206_181712_029_G_050
242,F170211_153914_242_G_050
243,F170210_015129_172_G_050
244,F170211_091022_097_G_050
245,F170207_194600_236_G_050
246,F170208_185710_109_G_050
247,F170211_212712_158_G_050
248,F170211_143420_246_G_050
249,F170228_103613_158_G_050_T_25.2_H_52.6
250,F170208_180101_054_G_050
251,F170210_054436_255_G_050
252,F170207_162511_242_G_050
253,F170207_213240_031_G_050
254,F170209_105729_109_G_050
255,F170210_094240_201_G_050
256,F170209_045416_097_G_050
257,F170207_172013_209_G_050
258,F170211_215813_008_G_050
259,F170209_232628_152_G_050
260,F170207_102623_064_G_050
261,F170209_211602_142_G_050
262,F170208_193017_093_G_050
263,F170208_085041_032_G_050
264,F170208_203259_109_G_050
265,F170211_182902_216_G_050
266,F170301_075513_198_G_050_T_25.2_H_49.7
267,F170209_110628_222_G_050
268,F170211_090445_215_G_050
269,F170228_025023_220_G_050_T_25.2_H_47.2
270,F170103_165852_223_G_050
271,F170103_141218_064_G_050
272,F170208_085637_129_G_050
273,F170208_140927_155_G_050
274,F170211_202557_040_G_050
275,F170211_205039_134_G_050
276,F170210_132558_125_G_050
277,F170209_014847_143_G_050
278,F170207_103849_206_G_050
279,F170228_190314_041_G_050_T_25.9_H_56.0
280,F170207_091538_033_G_050
281,F170211_145518_222_G_050
282,F170208_130014_017_G_050
283,F170301_101435_103_G_050_T_25.2_H_54.1
284,F170211_092307_071_G_050
285,F170209_094400_200_G_050
286,F170211_171658_180_G_050
287,F170211_190503_198_G_050
288,F170213_034807_049_G_050
289,F170207_214624_206_G_050
290,F170209_175320_000_G_050
291,F170210_192406_044_G_050
292,F170208_224500_145_G_050
293,F170212_114615_232_G_050
294,F170208_024701_150_G_050
295,F170211_111635_242_G_050
296,F170209_152937_198_G_050
297,F170209_102401_183_G_050
298,F170206_185954_000_G_050
299,F170208_144240_112_G_050
300,F170209_150203_026_G_050
301,F170207_172330_023_G_050
302,F170210_200829_073_G_050
303,F170103_151623_007_G_050
304,F170210_131628_247_G_050
305,F170210_234708_253_G_050
306,F170210_031102_072_G_050
307,F170211_030247_217_G_050
308,F170208_213626_114_G_050
309,F170208_151210_166_G_050
310,F170208_105021_202_G_050
311,F170208_113739_201_G_050
312,F170210_100607_041_G_050
313,F170209_130838_174_G_050
314,F170207_131119_058_G_050
315,F170212_153809_127_G_050
316,F170209_143235_032_G_050
317,F170211_144438_090_G_050
318,F170301_154453_195_G_050_T_25.9_H_54.5
319,F170207_091046_210_G_050
320,F170207_182029_146_G_050
321,F170212_151106_122_G_050
322,F170208_142403_076_G_050
323,F170211_183026_249_G_050
324,F170210_172015_091_G_050
325,F170212_025220_016_G_050
326,F170212_205326_113_G_050
327,F170207_125743_150_G_050
328,F170212_111800_155_G_050
329,F170210_090115_206_G_050
330,F170210_141740_159_G_050
331,F170210_223436_098_G_050
332,F170301_053814_054_G_050_T_25.2_H_56.0
333,F170211_093800_008_G_050
334,F170210_143258_192_G_050
335,F170207_091903_070_G_050
336,F170211_235702_242_G_050
337,F170210_164150_005_G_050
338,F170209_190846_013_G_050
339,F170212_141717_159_G_050
340,F170210_220547_237_G_050
341,F170210_112056_230_G_050
342,F170211_223108_180_G_050
343,F170212_230530_069_G_050
344,F170208_105423_247_G_050
345,F170208_164152_235_G_050
346,F170211_192429_206_G_050
347,F170212_080705_117_G_050
348,F170210_155937_154_G_050
349,F170209_192456_085_G_050
350,F170212_231250_101_G_050
351,F170210_125931_223_G_050
352,F170210_204302_207_G_050
353,F170211_183417_079_G_050
354,F170227_232112_106_G_050_T_25.9_H_49.2
355,F170213_063949_236_G_050
356,F170210_220453_222_G_050
357,F170212_171550_058_G_050
358,F170210_110639_056_G_050
359,F170211_091046_107_G_050
360,F170206_191911_251_G_050
361,F170209_112647_233_G_050
362,F170211_103114_145_G_050
363,F170210_174317_225_G_050
364,F170207_083048_250_G_050
365,F170211_203521_164_G_050
366,F170206_182659_251_G_050
367,F170206_184823_114_G_050
368,F170209_024746_070_G_050
369,F170207_142924_038_G_050
370,F161213_061303_208_G_050
371,F170207_184817_219_G_050
372,F170208_195601_253_G_050
373,F170211_114557_121_G_050
374,F170210_212401_020_G_050
375,F170209_095911_086_G_050
376,F170211_112307_070_G_050
377,F170207_165433_122_G_050
378,F170207_083540_006_G_050
379,F170208_025150_255_G_050
380,F170207_124617_167_G_050
381,F170209_220405_119_G_050
382,F170207_185758_095_G_050
383,F170210_180026_004_G_050
384,F170206_215508_164_G_050
385,F170212_035525_084_G_050
386,F170209_111134_050_G_050
387,F170208_215846_252_G_050
388,F170208_024828_177_G_050
389,F170228_154111_016_G_050_T_25.9_H_52.6
390,F170208_112812_120_G_050
391,F170103_115048_035_G_050
392,F170212_031855_205_G_050
393,F170103_122910_086_G_050
394,F170211_113401_222_G_050
395,F170211_220616_102_G_050
396,F161213_102037_032_G_050
397,F170211_103938_252_G_050
398,F170209_164736_149_G_050
399,F170209_212334_059_G_050
400,F170206_212430_233_G_050
401,F161212_205638_038_G_050
402,F170209_204837_180_G_050
403,F170210_142356_018_G_050
404,F161213_103825_124_G_050
405,F170213_043826_190_G_050
406,F170210_214926_195_G_050
407,F170211_203210_123_G_050
408,F170210_141159_064_G_050
409,F170213_071918_046_G_050
410,F170209_153305_243_G_050
411,F170209_120330_237_G_050
412,F170210_172547_189_G_050
413,F161213_094949_142_G_050
414,F170208_150034_207_G_050
415,F170301_180652_254_G_050_T_25.9_H_50.6
416,F170208_093120_240_G_050
417,F170208_212427_149_G_050
418,F170208_163528_144_G_050
419,F170207_150252_143_G_050
420,F161213_001927_003_G_050
421,F170208_093629_019_G_050
422,F170209_154108_130_G_050
423,F170209_125412_195_G_050
424,F170209_222413_203_G_050
425,F170212_075901_098_G_050
426,F170212_090405_255_G_050
427,F170209_132502_172_G_050
428,F170210_110128_242_G_050
429,F170211_203956_232_G_050
430,F170228_101354_018_G_050_T_25.2_H_53.1
431,F170211_174433_226_G_050
432,F170211_024828_139_G_050
433,F170211_025642_044_G_050
434,F170209_091722_065_G_050
435,F170211_185525_255_G_050
436,F170210_173834_154_G_050
437,F170207_203613_109_G_050
438,F170210_030946_034_G_050
439,F170209_200744_166_G_050
440,F170208_092739_216_G_050
441,F170209_141851_248_G_050
442,F170103_011128_037_G_050
443,F170208_201755_099_G_050
444,F170209_092108_139_G_050
445,F170207_125344_093_G_050
446,F170211_185900_082_G_050
447,F170209_193642_044_G_050
448,F170212_151912_206_G_050
449,F170212_130702_162_G_050
450,F170207_115038_241_G_050
451,F170206_181811_051_G_050
452,F170209_160933_177_G_050
453,F170211_190920_021_G_050
454,F170208_220118_052_G_050
455,F170208_191106_033_G_050
456,F170210_153016_183_G_050
457,F170210_163836_210_G_050
458,F170207_120843_180_G_050
459,F170207_172730_074_G_050
460,F170209_141039_013_G_050
461,F170212_174004_001_G_050
462,F170211_155343_156_G_050
463,F170210_153903_067_G_050
464,F170212_112337_224_G_050
465,F170209_174949_202_G_050
466,F170207_142338_185_G_050
467,F170103_010531_194_G_050
468,F170210_130834_098_G_050
469,F170208_131756_182_G_050
470,F170211_141526_067_G_050
471,F170210_025049_197_G_050
472,F170209_183854_246_G_050
473,F170211_203202_121_G_050
474,F170209_162920_062_G_050
475,F170212_195056_154_G_050
476,F170210_200726_051_G_050
477,F170208_024318_071_G_050
478,F170212_133056_140_G_050
479,F170209_170147_141_G_050
480,F170209_090330_067_G_050
481,F170209_221213_017_G_050
482,F170213_010213_192_G_050
483,F170207_193739_065_G_050
484,F170206_195859_094_G_050
485,F170211_030409_246_G_050
486,F170209_104838_249_G_050
487,F170206_193719_162_G_050
488,F170209_164430_097_G_050
489,F170213_060448_152_G_050
490,F170210_213026_131_G_050
491,F170210_191009_075_G_050
492,F170210_172540_183_G_050
493,F170208_085317_075_G_050
494,F170210_113033_124_G_050
495,F170210_210550_191_G_050
496,F170228_153657_250_G_050_T_25.9_H_57.0
497,F170210_221631_165_G_050
498,F170209_025850_134_G_050
499,F170210_114622_096_G_050
500,F170207_125520_110_G_050
501,F161212_203250_249_G_050
502,F170209_160144_251_G_050
503,F170213_012503_003_G_050
504,F170213_053715_096_G_050
505,F170208_170005_214_G_050
506,F170207_133526_157_G_050
507,F170227_212911_073_G_050_T_25.9_H_51.1
508,F170210_113608_213_G_050
509,F170209_180012_118_G_050
510,F170210_201701_242_G_050
511,F170207_220955_172_G_050
512,F170212_032436_255_G_050
513,F170208_123559_010_G_050
514,F170212_224353_215_G_050
515,F170211_222332_072_G_050
516,F170211_033230_101_G_050
517,F170209_030303_015_G_050
518,F170103_012430_025_G_050
519,F170208_151800_248_G_050
520,F170208_205320_143_G_050
521,F170210_195001_243_G_050
522,F170301_095014_117_G_050_T_25.2_H_56.5
523,F170212_092054_210_G_050
524,F170211_131156_079_G_050
525,F170209_093609_074_G_050
526,F170209_113404_072_G_050
527,F170211_185143_176_G_050
528,F170212_105751_143_G_050
529,F170209_202353_220_G_050
530,F170212_112833_023_G_050
531,F170211_155940_221_G_050
532,F170208_203335_124_G_050
533,F170211_113410_225_G_050
534,F170208_180507_103_G_050
535,F170209_131652_035_G_050
536,F170210_203236_023_G_050
537,F170211_183252_046_G_050
538,F170206_182945_044_G_050
539,F170208_172408_053_G_050
540,F170206_182239_159_G_050
541,F170209_170953_052_G_050
542,F170208_023548_226_G_050
543,F170210_130529_058_G_050
544,F170212_133131_150_G_050
545,F170212_114356_199_G_050
546,F170210_030509_145_G_050
547,F170211_183248_044_G_050
548,F170209_202448_236_G_050
549,F170211_124803_074_G_050
550,F170209_190914_021_G_050
551,F170207_195717_182_G_050
552,F170301_154027_153_G_050_T_25.9_H_54.5
553,F170211_124106_237_G_050
554,F170207_102436_044_G_050
555,F170208_024656_149_G_050
556,F170210_214047_038_G_050
557,F170210_180335_053_G_050
558,F170210_141851_183_G_050
559,F170212_171256_030_G_050
560,F170211_110906_137_G_050
561,F161212_205112_236_G_050
562,F170210_031953_192_G_050
563,F170209_115525_126_G_050
564,F170228_233226_237_G_050_T_25.9_H_58.9
565,F170208_174925_126_G_050
566,F170208_160723_019_G_050
567,F170210_090019_186_G_050
568,F170209_195252_131_G_050
569,F170207_220111_100_G_050
570,F170210_221745_191_G_050
571,F170301_082252_124_G_050_T_25.2_H_55.0
572,F170207_193450_254_G_050
573,F170208_145840_163_G_050
574,F170209_124456_043_G_050
575,F170212_092259_235_G_050
576,F170209_030051_204_G_050
577,F170210_185238_071_G_050
578,F170211_180118_244_G_050
579,F170210_173309_066_G_050
580,F170210_110156_251_G_050
581,F170210_030638_198_G_050
582,F170208_190605_217_G_050
583,F170211_135430_106_G_050
584,F170208_084813_002_G_050
585,F170211_132958_072_G_050
586,F170208_211117_190_G_050
587,F170211_215927_032_G_050
588,F170227_181817_227_G_050_T_25.9_H_52.1
589,F170207_113748_026_G_050
590,F170207_141912_119_G_050
591,F170206_201113_194_G_050
592,F170209_122931_127_G_050
593,F170207_200814_094_G_050
594,F170206_191805_238_G_050
595,F170208_024546_124_G_050
596,F170207_214132_135_G_050
597,F170208_130413_059_G_050
598,F161213_094809_129_G_050
599,F161213_013801_080_G_050
600,F170209_101332_036_G_050
601,F170208_223706_127_G_050
602,F170208_144355_134_G_050
603,F170209_170656_255_G_050
604,F170210_143851_068_G_050
605,F170212_031224_108_G_050
606,F170209_143817_147_G_050
607,F170210_180849_131_G_050
608,F170209_201520_066_G_050
609,F170211_213614_253_G_050
610,F170209_085723_223_G_050
611,F170211_112902_151_G_050
612,F170211_025703_055_G_050
613,F170208_130238_044_G_050
614,F170212_185101_067_G_050
615,F170209_145845_236_G_050
616,F170207_193921_105_G_050
617,F170207_155131_035_G_050
618,F170207_095206_165_G_050
619,F170209_210517_106_G_050
620,F170209_132119_108_G_050
621,F170210_203954_151_G_050
622,F170228_144120_193_G_050_T_25.9_H_58.9
623,F170210_141944_197_G_050
624,F170209_220748_198_G_050
625,F170209_095918_089_G_050
626,F170210_170628_159_G_050
627,F170228_110748_103_G_050_T_25.2_H_56.0
628,F170213_025253_062_G_050
629,F170210_131915_033_G_050
630,F170207_161927_143_G_050
631,F170208_142618_116_G_050
632,F170210_133409_003_G_050
633,F170208_121145_003_G_050
634,F161212_221023_172_G_050
635,F170211_205645_220_G_050
636,F170211_081338_212_G_050
637,F170208_213904_160_G_050
638,F170212_174901_061_G_050
639,F170208_170954_122_G_050
640,F170211_185249_200_G_050
641,F170209_194226_162_G_050
642,F170210_182755_197_G_050
643,F170208_192225_235_G_050
644,F170209_212537_105_G_050
645,F170211_203544_170_G_050
646,F170206_193734_165_G_050
647,F170209_125040_150_G_050
648,F170212_033345_043_G_050
649,F170210_101550_153_G_050
650,F170211_155106_127_G_050
651,F170210_090009_181_G_050
652,F170210_025336_006_G_050
653,F170207_143741_193_G_050
654,F170212_094147_167_G_050
655,F170210_173023_014_G_050
656,F170212_165523_085_G_050
657,F170210_191559_159_G_050
658,F170210_214632_131_G_050
659,F170228_172549_073_G_050_T_25.9_H_57.5
660,F170211_194409_230_G_050
661,F170209_190251_169_G_050
662,F170212_202556_175_G_050
663,F170209_143014_252_G_050
664,F170209_141445_120_G_050
665,F170209_140344_101_G_050
666,F170213_100816_204_G_050
667,F170211_202446_025_G_050
668,F170211_114513_115_G_050
669,F170211_215339_226_G_050
670,F170206_200813_171_G_050
671,F161212_205946_060_G_050
672,F170228_033657_155_G_050_T_25.2_H_53.1
673,F170209_203357_138_G_050
674,F161213_121411_073_G_050
675,F170209_031226_233_G_050
676,F170211_223132_186_G_050
677,F170210_205642_252_G_050
678,F170209_212110_016_G_050
679,F170227_180705_179_G_050_T_25.9_H_52.1
680,F170208_215339_162_G_050
681,F170211_185348_221_G_050
682,F170209_085553_198_G_050
683,F170208_122814_161_G_050
684,F170207_091347_248_G_050
685,F170211_090615_255_G_050
686,F170212_110242_209_G_050
687,F170209_190309_179_G_050
688,F170208_124719_120_G_050
689,F170209_195611_187_G_050
690,F170210_160604_240_G_050
691,F170210_191527_157_G_050
692,F170102_203047_037_G_050
693,F170208_215212_122_G_050
694,F170211_111001_158_G_050
695,F170209_210809_197_G_050
696,F170207_213254_036_G_050
697,F170212_174711_052_G_050
698,F170212_223614_166_G_050
699,F170210_210448_161_G_050
700,F170301_055020_128_G_050_T_25.2_H_57.0
701,F170227_204327_090_G_050_T_25.9_H_50.2
702,F170208_180501_101_G_050
703,F170301_183252_183_G_050_T_25.9_H_51.6
704,F170206_212346_220_G_050
705,F170209_184913_160_G_050
706,F170210_184811_002_G_050
707,F170227_220736_022_G_050_T_25.9_H_53.1
708,F170208_200125_062_G_050
709,F170208_192941_076_G_050
710,F170207_114534_153_G_050
711,F170227_211540_006_G_050_T_25.9_H_51.1
712,F170212_191512_011_G_050
713,F161213_100920_234_G_050
714,F170211_101957_013_G_050
715,F170211_221605_220_G_050
716,F170210_115758_025_G_050
717,F170208_122539_127_G_050
718,F170228_042152_109_G_050_T_25.2_H_52.6
719,F170212_031241_111_G_050
720,F170208_155914_196_G_050
721,F170211_230427_114_G_050
722,F170208_025704_103_G_050
723,F170211_185117_160_G_050
724,F170210_163121_103_G_050
725,F170228_050042_021_G_050_T_25.2_H_50.2
726,F170210_140746_013_G_050
727,F170210_104837_076_G_050
728,F170208_220533_103_G_050
729,F170207_141154_066_G_050
730,F170301_153045_091_G_050_T_25.9_H_54.1
731,F170212_104637_010_G_050
732,F170301_153955_152_G_050_T_25.9_H_54.5
733,F170212_165409_058_G_050
734,F170211_090141_137_G_050
735,F170211_091629_216_G_050
736,F170209_184732_132_G_050
737,F170210_201034_111_G_050
738,F170210_161841_174_G_050
739,F170208_023016_183_G_050
740,F170211_004338_088_G_050
741,F170207_102227_021_G_050
742,F170227_212131_026_G_050_T_25.9_H_51.1
743,F170208_181801_060_G_050
744,F170206_205655_060_G_050
745,F170210_120916_215_G_050
746,F170207_231329_245_G_050
747,F170301_133603_000_G_050_T_25.9_H_52.6
748,F170210_213006_124_G_050
749,F170206_184058_250_G_050
750,F170211_142029_117_G_050
751,F170208_170815_106_G_050
752,F170211_030242_214_G_050
753,F170208_185234_055_G_050
754,F170208_102050_154_G_050
755,F170210_163351_147_G_050
756,F170208_160443_250_G_050
757,F170213_041204_112_G_050
758,F170210_040216_073_G_050
759,F170209_150816_107_G_050
760,F170210_172911_249_G_050
761,F170208_124039_054_G_050
762,F170211_061811_088_G_050
763,F161213_102231_056_G_050
764,F170228_123122_082_G_050_T_25.2_H_52.6
765,F170301_142951_000_G_050_T_25.2_H_52.6
766,F170210_195919_164_G_050
767,F170210_090840_122_G_050
768,F170301_083950_234_G_050_T_25.2_H_55.0
769,F170207_164726_040_G_050
770,F170207_173227_122_G_050
771,F170208_202821_045_G_050
772,F170301_104339_127_G_050_T_25.2_H_52.1
773,F170210_213636_234_G_050
774,F170206_183938_219_G_050
775,F170213_004649_147_G_050
776,F170207_102755_082_G_050
777,F170209_090743_128_G_050
778,F170208_204054_222_G_050
779,F170208_141006_162_G_050
780,F170206_182510_217_G_050
781,F170207_164528_254_G_050
782,F170210_094620_006_G_050
783,F170301_160314_104_G_050_T_25.9_H_55.5
784,F170103_011239_058_G_050
785,F170212_183419_189_G_050
786,F170208_211908_066_G_050
787,F170212_172019_098_G_050
788,F170207_134857_080_G_050
789,F170210_104220_216_G_050
790,F170301_073704_114_G_050_T_25.2_H_51.6
791,F170208_192724_049_G_050
792,F170210_120431_145_G_050
793,F170210_130242_020_G_050
794,F170212_150237_053_G_050
795,F170210_151003_090_G_050
796,F170207_110313_199_G_050
797,F170211_213304_225_G_050
798,F170207_214552_195_G_050
799,F170208_103400_031_G_050
800,F170210_142840_104_G_050
801,F170212_055648_141_G_050
802,F170207_160328_169_G_050
803,F170212_073447_052_G_050
804,F170301_075615_209_G_050_T_25.2_H_49.2
805,F170211_083511_024_G_050
806,F170209_191240_107_G_050
807,F170212_124335_182_G_050
808,F170209_114849_050_G_050
809,F170210_135536_070_G_050
810,F170209_161138_235_G_050
811,F170210_134047_097_G_050
812,F170206_214747_130_G_050
813,F170208_030038_149_G_050
814,F170228_235241_073_G_050_T_25.9_H_58.9
815,F170207_150129_113_G_050
816,F161213_011325_022_G_050
817,F170210_153335_235_G_050
818,F170208_142307_052_G_050
819,F170208_175739_235_G_050
820,F170212_010511_184_G_050
821,F170209_115944_183_G_050
822,F170212_195322_187_G_050
823,F170209_162451_247_G_050
824,F170209_182243_236_G_050
825,F170209_070118_015_G_050
826,F170212_204641_042_G_050
827,F170210_185907_173_G_050
828,F170301_015607_056_G_050_T_25.2_H_52.1
829,F170213_042147_141_G_050
830,F170212_202523_171_G_050
831,F170207_095941_031_G_050
832,F170212_161710_005_G_050
833,F170208_140310_099_G_050
834,F170207_092851_169_G_050
835,F170209_193532_018_G_050
836,F170209_182414_011_G_050
837,F170209_144132_209_G_050
838,F170301_000319_118_G_050_T_25.9_H_58.9
839,F170207_022806_052_G_050
840,F170212_105124_053_G_050
841,F170301_092135_128_G_050_T_25.2_H_57.5
842,F170207_093627_233_G_050
843,F170209_111214_065_G_050
844,F170211_131310_098_G_050
845,F170207_200615_061_G_050
846,F170207_193957_117_G_050
847,F170209_204351_067_G_050
848,F170208_170530_057_G_050
849,F161213_121812_089_G_050
850,F170211_201303_103_G_050
851,F170211_161240_134_G_050
852,F170206_203709_123_G_050
853,F170211_104117_022_G_050
854,F170212_010859_199_G_050
855,F170212_154811_220_G_050
856,F170211_133255_091_G_050
857,F161212_204707_180_G_050
858,F170207_124441_137_G_050
859,F170301_192946_255_G_050_T_25.9_H_55.0
860,F170209_215501_224_G_050
861,F170209_024743_068_G_050
862,F170211_143007_211_G_050
863,F170209_194108_135_G_050
864,F170208_175515_199_G_050
865,F170102_193757_087_G_050
866,F170209_221440_075_G_050
867,F170209_204216_044_G_050
868,F170207_025058_234_G_050
869,F170208_130147_030_G_050
870,F170210_033109_242_G_050
871,F170207_130343_231_G_050
872,F170210_190859_059_G_050
873,F170208_152443_085_G_050
874,F170209_132116_105_G_050
875,F170210_181233_195_G_050
876,F170211_221047_162_G_050
877,F170207_094654_095_G_050
878,F170213_052054_047_G_050
879,F170208_150008_194_G_050
880,F170210_212256_251_G_050
881,F170208_202118_174_G_050
882,F170211_203555_176_G_050
883,F170211_175049_050_G_050
884,F170208_054724_061_G_050
885,F170212_172503_139_G_050
